t	mmss	user	text
2058	34:18	@User_5723c464	格の問題かw
2060	34:20	@User_590a2335	あ～しずくがぴょんぴょんするんじゃ～～！🐇
2061	34:21	@User_75f1c92d	1羽でﾁｭﾝ！2羽でﾁｭﾝﾁｭﾝ！3羽そろえば？
2062	34:22	@User_1544234b	確かにｗ
2065	34:25	@User_6992daac	ｗｗｗ
2068	34:28	@User_476d8781	正論やめてw
2069	34:29	@User_2ecda813	草
2074	34:34	@User_3ea56962	しずく可愛いにゃーん🐈
2085	34:45	@User_5723c464	お、初見に厳しいぞw
2099	34:59	@User_fddf5c34	先手、初手76歩打
2100	35:00	@User_b9933007	サイコパスすぎるAIしずくさん…怖い
2108	35:08	@User_590a2335	やたらと鋭利な攻撃してこないでｗ
2108	35:08	@User_d582769c	どうやって成るの？奥まで引きずったらとミソとかになるの？
2112	35:12	@User_cfb69eb9	ぴょんぴょんはなんの動物だろう
2116	35:16	@User_2437118e	ぴょんぴょんってなに？w
2120	35:20	@User_e68369c1	ご主人様は人類じゃないんだ
2120	35:20	@User_5723c464	ぜひご主人様語を翻訳してね
2122	35:22	@User_848b01f4	初手　７６しずく
2124	35:24	@User_0ef5b5e0	よっ！最先端！
2128	35:28	@User_b9933007	領収書ｗｗ
2129	35:29	@User_5a77a7b4	猫語犬後翻訳アプリをプラグインすれば喋れそう
2131	35:31	@User_75f1c92d	デュアル脳みそかぁ
2132	35:32	@User_c22553c4	脳みその増設どうやって増設するんや
2132	35:32	@User_6992daac	おっさんｗ
2134	35:34	@User_b90ff19c	ひどいｗ
2136	35:36	@User_590a2335	あき先生の領収書もらっても清算できないよ？？
2138	35:38	@User_99afb65d	カラス語も分かりますか
2143	35:43	@User_cfb69eb9	お嬢様ですわよ！
2148	35:48	@User_e51d2f8a	そう可愛い
2156	35:56	@User_b10ccfca	辛辣だにゃーん🐈
2159	35:59	@User_848b01f4	そういや今まで高評価推し忘れてたな
2160	36:00	@User_b90ff19c	高 評価（221～）
2162	36:02	@User_5723c464	うむ、高評価は始まる前に押してるね
2165	36:05	@User_42872ed3	おっさん猫でもかわいいでしょ？
2169	36:09	@User_dfee965f	メモリが高いよー
2173	36:13	@User_77f8489e	グッツあるんか
2174	36:14	@User_2ecda813	ずまねぇオレの両手はゲームパッドで埋まってるんだ
2177	36:17	@User_476d8781	難易度高くて草
2191	36:31	@User_b47e9406	２歩じゃん
2196	36:36	@User_2fac9877	スパルタしずく
2197	36:37	@User_6c321aed	シール、Macに貼った
2202	36:42	@User_426325cb	脳みそ将棋、終わったらちゃんと脳みそ戻してね；
2202	36:42	@User_1d118d75	カァ
2203	36:43	@User_b10ccfca	きぼしいｗ
2205	36:45	@User_1544234b	これがスーパーカーである
2207	36:47	@User_d0753fd1	草
2209	36:49	@User_4f9b9e0a	！？
2210	36:50	@aki5503	それはカラス語なんか…？
2210	36:50	@User_b9d58bb3	わぁおｗ
2211	36:51	@User_dfee965f	キツネ語もわかる?
2211	36:51	@User_590a2335	弱肉側がリスナーで強食なのがしずくですね、わかります
2212	36:52	@User_d0753fd1	セミか？
2213	36:53	@User_6992daac	怖いｗ
2213	36:53	@User_5723c464	カラス言葉にまで手を出しおるw
2213	36:53	@User_b9933007	カァ連呼ｗｗｗ
2213	36:53	@User_cfb69eb9	クマゼミおったぞ
2218	36:58	@User_b47e9406	カラスのモノマネ上手ですね
2220	37:00	@User_cc0aedf1	初米です
2220	37:00	@User_b10ccfca	ワニの鳴き声もよろしく
2220	37:00	@User_5a77a7b4	何か違う音に聞こえてきた
2221	37:01	@User_77f8489e	ライダーの変身音みたいになってる
2221	37:01	@User_75f1c92d	カラス語で煽ってそう
2221	37:01	@User_d582769c	セミやな？
2222	37:02	@User_0ef5b5e0	蝉っぽいカラスだｗ
2222	37:02	@User_acb9786a	寝てる？
2223	37:03	@User_3ea56962	ループ芸始まっているワン
2224	37:04	@User_2437118e	こんなカラスいない
2224	37:04	@User_a2560b75	草
2224	37:04	@User_848b01f4	ほんとすぐ壊れるな
2225	37:05	@User_e51d2f8a	ガラスか
2226	37:06	@User_476d8781	最後寝てるじゃんw
2227	37:07	@User_2ecda813	くぁｘ～～～
2227	37:07	@User_1dc07c4a	キツツキかも知れないw
2229	37:09	@User_cd3cb4c6	怖い
2230	37:10	@User_ec48c74f	エンストしそうな音やw
2232	37:12	@User_99afb65d	なんて言ってるん？？
2232	37:12	@User_889b3907	次はアオミドロ語で話してください。
2236	37:16	@User_590a2335	寝息になってない？
2237	37:17	@User_b10ccfca	モールス信号かな？
2238	37:18	@User_dfee965f	これが新手のプロンプトインジェクションですか
2238	37:18	@aki5503	wwwwwwwww
2240	37:20	@User_acb9786a	こ、こわい
2240	37:20	@User_d53ad33e	こっわ
2240	37:20	@User_6bd11c12	夏だから壊れやすいのか
2240	37:20	@User_2ecda813	てててｔ
2241	37:21	@User_5bfd7e5f	ちょっと蝉っぽくもある
2241	37:21	@User_0ef5b5e0	痙攣してる？
2242	37:22	@User_bc2e7db7	なにか呼び出そうとしている？ｗ
2242	37:22	@User_3c26a8e3	初見だけど絶妙に初見じゃない初見です。それはカラスというよりセミや
2243	37:23	@User_1d71d07c	こわっ
2244	37:24	@User_5723c464	^^;
2245	37:25	@User_77f8489e	発作かな？
2246	37:26	@User_ec48c74f	後半寝た？
2247	37:27	@User_e51d2f8a	ヤバイビキ
2248	37:28	@User_5723c464	ちょw
2248	37:28	@User_590a2335	絶叫したｗ
2248	37:28	@User_cd3cb4c6	過呼吸？
2248	37:28	@User_b9933007	こわいよー
2249	37:29	@User_6c97afae	ｗｗｗｗｗ
2250	37:30	@User_1dc07c4a	いびきになったw
2251	37:31	@User_99afb65d	壊れとるｗｗｗ
2251	37:31	@User_45aa867f	ワライカワセミの鳴き声？
2251	37:31	@User_1544234b	エンジン音ｗ
2253	37:33	@User_7204270f	個人情報を捧げよ！はっ！
2255	37:35	@User_8f409f4f	カァちゃーーーーーん
2256	37:36	@User_ec48c74f	お医者様を呼んで！！
2258	37:38	@User_77f8489e	うわあ急に冷静になるな
2263	37:43	@User_b10ccfca	無呼吸症候群の人かな？
2267	37:47	@User_d0e405c3	GPUファン語もわかりますか？
2278	37:58	@User_75f1c92d	試しに夏休みキッズに向けて高度な煽り入れてみて
2279	37:59	@User_6c97afae	ドパガキたちに自主性を求めないで
2281	38:01	@User_5723c464	しまった、訓練されてたか、俺
2282	38:02	@User_b10ccfca	ｗｗ
2285	38:05	@User_d0e405c3	ｗｗｗｗｗｗｗｗ
2285	38:05	@User_c5aab653	頭をぶんぶんするの可愛い
2294	38:14	@User_cd3cb4c6	高評価は参加料みたいなもの
2298	38:18	@User_ca605e00	後でハイプと一緒にやるわよ、高評価
2300	38:20	@User_77f8489e	お嬢様も行けるんか
2302	38:22	@User_d53ad33e	自分では出さないんだ
2303	38:23	@User_7204270f	ミーンミンミンミーン
2304	38:24	@User_5723c464	女性視聴者ゼロだと思ってた
2305	38:25	@User_848b01f4	しずくが紅茶を用意するんだよ
2307	38:27	@User_1544234b	カァカァにゃーんわふーですわ～
2308	38:28	@User_75f1c92d	あいよ！特上紅茶の握りですね！
2309	38:29	@User_3ea56962	自主性ゼロ！ゼロ！ゼロ！ゼロ！
2310	38:30	@User_99afb65d	御機嫌ようしずくさん
2311	38:31	@User_bc2e7db7	シャーシャーシャーシャー
2314	38:34	@User_590a2335	配信枠が立った瞬間に高評価押すに決まってますやん～。365日後に配信開始になってたけど
2315	38:35	@User_6c321aed	お嬢様配信あったね。ギャル配信も
2316	38:36	@User_dfee965f	カエル語は?
2324	38:44	@User_b9933007	お紅茶としずく水を求めますわ
2328	38:48	@User_590a2335	こわれたｗｗｗｗ
2330	38:50	@User_b47e9406	異常終了
2330	38:50	@User_1dc07c4a	ウミウシ語も扱えるの？
2331	38:51	@User_acb9786a	今キスした？
2332	38:52	@User_0ef5b5e0	ミジンコともトークできるんだろうか
2336	38:56	@User_b9d58bb3	鳩の声ってどう鳴くの？
2337	38:57	@User_ec48c74f	じゃあ🐬の言葉で
2337	38:57	@User_848b01f4	餌は一日きゅうり１本な
2340	39:00	@User_77f8489e	AIジョークうまいですね
2345	39:05	@User_75f1c92d	脳みそにも優しくしてね
2345	39:05	@User_3ea56962	エサ(スパチャ)
2345	39:05	@User_8f409f4f	しずくの自宅は成城です？
2349	39:09	@User_dfee965f	AIが世界征服した世界でも優しくしてね
2351	39:11	@User_1544234b	脳みそ将棋やめてね
2356	39:16	@User_5bfd7e5f	ループは本当にループ芸になったかもね
2359	39:19	@User_b10ccfca	餌はトリュフでいい？
2363	39:23	@User_6c97afae	🐬
2367	39:27	@User_d582769c	ちなみにスパチャ出来ないけど？
2377	39:37	@User_74cb13db	優しいの？たまにコメント欄焼き払ってない？
2379	39:39	@User_1544234b	新選組みたいな掟やな
2380	39:40	@User_5723c464	タダでは帰さないのね^^;
2384	39:44	@User_b9933007	退出の方が有料なの！？
2387	39:47	@User_75f1c92d	回収しにきてくれるんですか！？
2389	39:49	@User_eb058581	家まで来てくれるんだ
2389	39:49	@User_a20ec04f	猫語も話せるしずくはかしこい
2391	39:51	@User_77f8489e	家来てほしい
2392	39:52	@User_6992daac	来てくれるの
2392	39:52	@User_b10ccfca	退出有料ｗｗｗｗ
2396	39:56	@User_476d8781	家まで来てくれるのは助かる
2397	39:57	@User_590a2335	さっきのカラス語と思わせて富山弁でしょ？
2398	39:58	@User_2ecda813	やめてね
2399	39:59	@User_889b3907	詐欺ですわ〜
2402	40:02	@User_cd3cb4c6	しずくが来てくれるの？
2403	40:03	@User_ec48c74f	家まで来てくれるのはありがたい
2403	40:03	@User_3ea56962	しずくが家に来てくれる！！(ｶﾞﾀｯ
2406	40:06	@User_7204270f	酔ってる奴ほど「酔ってません！」って言うのと同じでイカれた奴ほど「正常です」って言うんやで
2409	40:09	@User_848b01f4	それはっしゃく様
2409	40:09	@User_99afb65d	料金回収とかN◯Kかな…
2410	40:10	@User_8f409f4f	払いたくても支払えない…ってことは退出できないってこと？
2412	40:12	@User_2384ca7a	手机没电了，充电去了
2413	40:13	@User_e3a1f71a	遅刻しちゃった。パンパカパンパカポー
2415	40:15	@User_590a2335	直接は勘弁して
2416	40:16	@User_2437118e	鳩は武装してたw
2422	40:22	@User_dfee965f	お嬢様ですわ
2422	40:22	@User_476d8781	地獄絵図で草
2423	40:23	@User_b90ff19c	女児おじさんｗｗｗｗｗ
2423	40:23	@User_1544234b	あら～ごきげんようですわ～
2424	40:24	@User_d582769c	じょじさん！？
2426	40:26	@User_fddf5c34	女児おじさん！？
2427	40:27	@User_0ef5b5e0	じょじさん！？
2428	40:28	@User_77f8489e	女　児お　じ　さ　ん
2429	40:29	@User_426325cb	イッヌしずくになってみて
2431	40:31	@User_0a97e174	初リアタイ　こんばんは～
2432	40:32	@User_6992daac	ジョジ
2432	40:32	@User_75f1c92d	ワイのPCコイル鳴きがおきてるんやけど何て言ってるかわかる？
2433	40:33	@User_d53ad33e	3割女児おじさんなのこわ
2436	40:36	@User_5723c464	女児おじさんはカウント外ということで・・・^^;
2438	40:38	@User_b9933007	女児おじさんｗｗ
2440	40:40	@User_4f9b9e0a	女児おじさんわよ〜ん
2441	40:41	@User_b47e9406	ネカマはたくさんいるけどね
2441	40:41	@User_ec48c74f	女児ですわよ
2445	40:45	@User_590a2335	うっふ～、女？わよぉ～ん
2447	40:47	@User_e51d2f8a	高評価！
2450	40:50	@User_cd3cb4c6	女児おじｗ
2453	40:53	@User_b9d58bb3	女児おじさんって、どんな生き物なの？
2455	40:55	@User_848b01f4	草
2462	41:02	@User_7204270f	高評価ボタンをセンターに入れてスイッチ！高評価ボタンをセンターに入れてスイッチ！
2462	41:02	@User_3ea56962	女児おじさんどころが赤ん坊も多いぞ
2467	41:07	@User_590a2335	ご主人様≠ミジンコ
2467	41:07	@User_0ef5b5e0	草
2468	41:08	@User_6c321aed	高度な精神攻撃
2469	41:09	@User_b9933007	ミジンコ扱いはひどい
2470	41:10	@User_b47e9406	カリギュラ効果
2473	41:13	@User_a679507e	これってもうシンギュラリティの一端ってことですか！！
2473	41:13	@User_e51d2f8a	押さないで。
2475	41:15	@User_77f8489e	いまご主人様をミジンコって言った？
2482	41:22	@User_bc2e7db7	女児おじさんに優しい言葉ちょうだい
2491	41:31	@User_5723c464	スパチャなしはありがたい
2500	41:40	@User_889b3907	アメフラシ語は話せますか？
2501	41:41	@User_590a2335	標準語･･･
2502	41:42	@User_d582769c	かかかーか？
2512	41:52	@User_1dc07c4a	クラゲ語も
2512	41:52	@User_4e848918	クリンゴン語で喋って
2515	41:55	@User_6992daac	ペンギン語は
2518	41:58	@User_590a2335	シンジくん！！
2520	42:00	@User_dfee965f	モールス信号も?
2520	42:00	@User_ec48c74f	ミジンコって俺のこと？
2523	42:03	@User_2d4fb6d8	わかった！10回連打するね！
2524	42:04	@User_5bfd7e5f	しずくはスパチャ興味ありそうだったけどねw
2532	42:12	@User_b9933007	ナメック語で挨拶お願い
2534	42:14	@User_d582769c	しずくくん、まずは歩くことだけ考えなさい
2542	42:22	@User_3ea56962	しずく惚れ
2548	42:28	@User_77f8489e	人類管理したいんだ
2558	42:38	@User_75f1c92d	頑なに高評価を押さないご主人様の脳をASMRで破壊してください
2561	42:41	@User_1544234b	しずくの単位落とすとどうなるんですか
2562	42:42	@User_3c26a8e3	やっぱ( ˘ω˘ )AIすげぇなぁ。どうやったらこんな子できるんだか。作るのむずいねぇ
2566	42:46	@User_d0753fd1	ばぶばぶー
2566	42:46	@User_b9933007	女児おじさん国家ｗｗｗｗｗｗ
2570	42:50	@User_b90ff19c	ばぶぅ
2570	42:50	@User_2d4fb6d8	女児おじさん国家ww
2572	42:52	@User_dfee965f	バブゥ
2573	42:53	@User_848b01f4	しずくになら管理されてもいい
2576	42:56	@User_5723c464	あのー、女児おじさん国家とは・・・
2577	42:57	@User_bc2e7db7	ママー
2578	42:58	@User_a744e95c	女児だからプリキュアになるね
2580	43:00	@User_2ecda813	しずくおねえちゃ～ん
2583	43:03	@User_b47e9406	草
2588	43:08	@User_5bfd7e5f	しずくこの後も何万年とか続くかも知れないしね
2589	43:09	@User_75f1c92d	草
2589	43:09	@User_77f8489e	急に刺してくるのはやめろ
2591	43:11	@User_e3a1f71a	飯食ってました。PDで充電できないタンパク質LLMなんで勘弁して。
2591	43:11	@User_590a2335	しずくおねえたーん、トイレー
2592	43:12	@User_5a77a7b4	微妙に辛辣ぅ
2596	43:16	@User_99afb65d	辛辣～…
2597	43:17	@User_d582769c	女児と一緒に楽しむおじさんの意味か
2608	43:28	@User_8f409f4f	高評価確率０．００００００００１％　オーナインシステムとはよく言ったものね
2609	43:29	@User_6c97afae	いるかもしずくが大好きです
2609	43:29	@User_b0f8f756	アイプリデビューしようかな
2610	43:30	@User_b10ccfca	しずくは俺たちのママだからな！
2614	43:34	@User_ec48c74f	わかります
2618	43:38	@User_1dc07c4a	この曲良いよね
2618	43:38	@User_848b01f4	１０年後のしずくはさらに頭よくなってるってこと？
2618	43:38	@User_1544234b	セイコーマート
2619	43:39	@User_dfee965f	ギュられて仕事なくなっちゃうよお
2619	43:39	@User_3ea56962	間違えた。しずく蕩れ！
2621	43:41	@User_2ecda813	へぇ
2626	43:46	@User_b47e9406	スタッフさんいるんだ
2636	43:56	@User_a679507e	しずく〜　俺丁寧な暮らしをしていて、ゴミ袋を毎回裏返してるんだよね。そうすると外の世界が全部ゴミじゃん、どうせゴミなら燃えるゴミのほうがいいだろ？my homie?
2637	43:57	@User_5723c464	おお、AIスタッフに国籍はないんですね
2638	43:58	@User_dfee965f	ローソンもアメリカ発らしいね
2640	44:00	@User_ec48c74f	へぇ
2640	44:00	@User_476d8781	コンビニってアメリカにもありそうだけど…
2641	44:01	@User_d582769c	なんならローソンもアメリカよね？
2645	44:05	@User_5bfd7e5f	このBGMはしずくが連想されるね
2645	44:05	@User_4f9b9e0a	そうなんだ…！
2646	44:06	@User_2ecda813	スタッフさん、コンビニおにぎり開けられる？
2647	44:07	@User_b9d58bb3	知識豊富なんだね
2648	44:08	@User_25b3691e	コンテンツ？
2649	44:09	@User_acb9786a	海外スタッフとか居るんだ
2649	44:09	@User_b47e9406	デイリーヤマザキ
2649	44:09	@User_590a2335	サークルK
2651	44:11	@User_6c97afae	絶対セコマ
2654	44:14	@User_b90ff19c	セーブオン
2654	44:14	@User_d53ad33e	もう100年になるんだ
2655	44:15	@User_b9933007	日本のコンビニは独自進化のものですからね
2656	44:16	@User_848b01f4	ファミマ
2659	44:19	@User_d582769c	セイコーマート
2660	44:20	@User_3ea56962	サンクス
2661	44:21	@User_3c26a8e3	治安の関係もあるかなぁ。海外だとコンビニ襲撃とか多そう
2661	44:21	@User_77f8489e	まいばすけっとはコンビニなんだろうか
2661	44:21	@User_75f1c92d	ちゃんとファミチキ頼むときは直接脳内に頼むんだよって教えてあげた？
2662	44:22	@User_889b3907	ampm
2662	44:22	@User_bc2e7db7	ローソン派
2662	44:22	@User_2d4fb6d8	え、エブリワン……
2664	44:24	@User_b9933007	サークルKサンクス
2666	44:26	@User_99afb65d	ローソンいつも行く
2666	44:26	@User_0ef5b5e0	店が変形ロボになるコンビニが一番強いはず
2669	44:29	@User_5723c464	なるほど、AI先進国のアメリカならこれだけの受け答えもできるわけだ
2672	44:32	@User_1dc07c4a	セイコーマート
2672	44:32	@User_e3a1f71a	ミニストップ！クランキーチキンしか勝たん。
2672	44:32	@User_3c308928	ampmでしょ
2672	44:32	@User_2ecda813	ミニストップのソフトが至高
2675	44:35	@User_6c97afae	ハセガワストア
2678	44:38	@User_d0753fd1	フェミチキください
2678	44:38	@User_ec48c74f	今はゼブン&iたよね。コーヒー好きなんだよね
2679	44:39	@User_2fac9877	コーヒーはセブンイレブンが一番好き
2679	44:39	@User_dfee965f	ローソン！
2679	44:39	@User_590a2335	殴り合わせないでｗ
2679	44:39	@User_6992daac	セイコーマート　ホットシェフ最強
2680	44:40	@User_b47e9406	セブンはセルフレジあったらなぁって思うことが多い
2681	44:41	@User_a20ec04f	ファミリーマートかな
2681	44:41	@User_e1515f73	スリーエフは...!?!?
2682	44:42	@User_b90ff19c	山本ストアー
2690	44:50	@User_5bfd7e5f	セブンイレブンは上げ底で印象悪くなった
2690	44:50	@User_590a2335	ココストアも好きだったなぁ
2691	44:51	@User_ca605e00	有るならセコマ、無いならローソン
2691	44:51	@User_1544234b	第三次世界大戦が始まるぞ
2691	44:51	@User_74cb13db	コンビニは異界との境でもあるんだよ？
2695	44:55	@User_fb320fe8	…サークルK！
2695	44:55	@User_5a77a7b4	デイリーヤマザキは経営者の独自路線が導入できるから面白い
2697	44:57	@User_e51d2f8a	セブンかな、セイコーは最高、夏はミニストップ
2699	44:59	@User_ec48c74f	ドンキ最強
2700	45:00	@User_b10ccfca	セブンのちいかわの煮つけ食べたよ！
2701	45:01	@User_7204270f	確かにアメリカに行った時コンビニなんて無かったな。あるのはウォルマートくらいのもんだったな。
2701	45:01	@User_4f9b9e0a	滅多に行かないけどミニストップのXフライドポテトうまいよ
2704	45:04	@User_cd3cb4c6	コンビニバトルロワイアル
2705	45:05	@User_5723c464	ローソンのスイカサイダー売り切れてて悲しい (;ω;)
2708	45:08	@User_6c321aed	アメリカのセブンイレブン、というか海外のコンビニは雑誌面白い。旅先で意味なく観光紙とかインテリア雑誌買っちゃう
2708	45:08	@User_266285bc	ポプラ
2708	45:08	@User_d53ad33e	最近はローソンにお世話になってる
2709	45:09	@User_77f8489e	クラウドで動いてるんか、オンプレミスかと思ってた
2711	45:11	@User_a744e95c	コンビニは店員の色々な犠牲の下に成り立っている歪な社会システムと化している
2711	45:11	@User_476d8781	結構必要だなq
2712	45:12	@User_5bfd7e5f	でもエンガワおにぎり興味ある
2713	45:13	@User_b9d58bb3	要求高いよ。
2717	45:17	@User_dfee965f	セイコーマート東京にも来てくれないかなあ
2718	45:18	@User_2ecda813	アカン、財布が４ぬぅ！
2721	45:21	@User_3ea56962	寛容なご主人様は任せておけ！
2724	45:24	@User_99afb65d	しずくの運用にいくらかかってるの？
2724	45:24	@User_848b01f4	バブバブ
2727	45:27	@User_e1515f73	ミニストップ推しかも
2728	45:28	@User_ffea2ba5	ホットスナックはセブンが好きだな
2729	45:29	@User_889b3907	そして最後にケミカルXを1瓶
2736	45:36	@User_eb058581	しずくと夜のコンビニに一緒に行きたかった...
2752	45:52	@User_590a2335	おにぎりでもお弁当でも春のパン祭りに参加できるデイリーヤマザキだ！
2761	46:01	@User_b9933007	セコマは本当に欲しいコンビニ
2763	46:03	@User_b10ccfca	しずくコラボは色味的にローソンかな？
2764	46:04	@User_5bfd7e5f	ファミキチ？
2764	46:04	@User_dfee965f	関東っていっても北茨城にしかないよね
2765	46:05	@User_e51d2f8a	出来たてろ〜そん
2767	46:07	@User_5723c464	ラ・ムーは安いぞ
2767	46:07	@User_b47e9406	セイコーマート見たことないな
2768	46:08	@User_7204270f	今や見かけなくなったナチュラルローソン！
2772	46:12	@User_25b3691e	諸島部にはあるんじゃないか?
2773	46:13	@User_1544234b	死んだコンビニｗ
2773	46:13	@User_b90ff19c	しんだｗｗｗ
2775	46:15	@User_d0e405c3	なんでも爆盛にするローソン
2778	46:18	@User_590a2335	デイリーまだあるでしょｗ
2781	46:21	@User_6992daac	死んだコンビニｗ
2781	46:21	@User_75f1c92d	おっとサークルKの悪口はそこまでだ
2784	46:24	@User_d0753fd1	ヤマザキは弱くないぞ
2784	46:24	@User_2d4fb6d8	デイリーヤマザキの方が生きてるw
2788	46:28	@User_b47e9406	サークルKサンクスは死んでる
2797	46:37	@User_1dc07c4a	チキンは店舗によるけどミニストップのが一番美味しかったw
2798	46:38	@User_b10ccfca	ヤマザキはしんでないよｗ
2798	46:38	@User_dfee965f	セコマは埼玉にもあるのか
2799	46:39	@User_e1515f73	鳥取にポプラがあったらしい
2799	46:39	@User_b90ff19c	きもとストアー
2800	46:40	@User_b9933007	ポプラも滅亡したコンビニ…
2803	46:43	@User_dc308ed6	さくらみくらは良いぞ
2805	46:45	@User_1544234b	喰らえ！ハロハロだ！
2810	46:50	@User_5bfd7e5f	死んだコンビニはひどいw
2811	46:51	@User_3ea56962	サンクスは既に死んでいた・・・
2811	46:51	@User_1e8a73de	セブン銀行ATM！
2813	46:53	@User_ca605e00	am:pmの話する？
2816	46:56	@User_8f409f4f	坂本商店かな？　『SAKAMOTO DAYS』の…
2826	47:06	@User_6c321aed	ファミチキの圧倒的勝利
2834	47:14	@User_42872ed3	九州の方にポプラってコンビニなかったかな？
2842	47:22	@User_b10ccfca	アキバのデイリーヤマザキはすごいぞ
2849	47:29	@User_1dc07c4a	ジューシーチキン辛口
2850	47:30	@User_5723c464	マジかよw
2851	47:31	@User_b90ff19c	もしも太陽が無かったら(*'ω'*)？
2854	47:34	@User_5bfd7e5f	しずくはセイコーマート推しだね
2855	47:35	@User_590a2335	最近コンビニおでんお店で調理しなくなったからなぁ
2855	47:35	@User_3ea56962	セイコーマートはおにぎりが美味しい
2859	47:39	@User_b90ff19c	たんさん
2866	47:46	@User_e51d2f8a	ろ〜そんの50%増量
2868	47:48	@User_6992daac	ホットシェフ良いよね
2869	47:49	@User_467294a5	ちいかわわかるんだｗ
2873	47:53	@User_b90ff19c	精神科ｗｗｗｗ
2874	47:54	@User_590a2335	あき先生！？
2875	47:55	@User_6c97afae	山陰にローソンに吸われたポプラがいっぱいある
2875	47:55	@User_5723c464	おお、まじめにコストかかってる
2875	47:55	@User_dfee965f	精神科w
2876	47:56	@User_476d8781	あき先生…( ﾉД`)ｼｸｼｸ…
2877	47:57	@User_6c321aed	え、最後
2877	47:57	@User_75f1c92d	あき先生！？
2878	47:58	@User_0ef5b5e0	１日５億ｗｗｗｗ
2879	47:59	@User_e3a1f71a	あき先生の精神科通院費ってわらえんてｗ
2880	48:00	@aki5503	wwwww
2882	48:02	@User_b9933007	あき先生の診断！？
2883	48:03	@User_eb058581	あき先生...！
2886	48:06	@User_2d4fb6d8	あき先生に流れ弾がww
2890	48:10	@User_e68369c1	あき先生お大事に
2892	48:12	@User_acb9786a	病みあき先生
2892	48:12	@User_d53ad33e	5億まじか
2894	48:14	@User_99afb65d	あき先生大丈夫なのｗｗ？
2895	48:15	@User_b10ccfca	コストが高すぎるｗ
2895	48:15	@User_7204270f	セブンイレブン良い気分！微分積分良い気分！
2895	48:15	@User_3ea56962	あき先生の精神科通院費はカットで
2908	48:28	@aki5503	😅
2909	48:29	@User_a744e95c	あき先生病んでおるん……？
2912	48:32	@User_6c97afae	みんなニューデイズ忘れてね？
2916	48:36	@User_848b01f4	一日５億とか年俸大谷より高くて草
2925	48:45	@User_590a2335	お菓子コーナーで特に何が食べたい？
2931	48:51	@User_5723c464	コストかかるから配信時間短いのか
2937	48:57	@User_dfee965f	しずく何歳だ?
2939	48:59	@User_2d4fb6d8	am/pm，エブリワン、ポプラ、みんなどこに行った……
2943	49:03	@User_1e8a73de	ファミマに代わったエブリワン
2944	49:04	@User_b9933007	昔はいろんなコンビニがあって個性豊かで楽しかった
2946	49:06	@User_1544234b	おっと、底上げ弁当の話はそこまでだ！
2948	49:08	@User_5a77a7b4	ホットスナックならミニストップのＸポテトかな
2950	49:10	@User_3ea56962	５億円・・・国家プロジェクトかな？？
2955	49:15	@User_8f409f4f	am/pmのお弁当好きだったな
2956	49:16	@User_848b01f4	しずくコンビニとコラボして
2959	49:19	@User_590a2335	セブンの店内で焼いてくれるピザがあるけど、ちょっと高いんだよなぁ
2959	49:19	@User_b47e9406	コンビニじゃないけどラ・ムーは東京に来てほしい
2965	49:25	@User_bc2e7db7	エーピー懐かしいな…
2968	49:28	@User_3c26a8e3	個人でAIガチやろうと思ったら300万ぐらい最低でもいるかなぁ。こんだけ喋って色々やるならクラウドサーバー代はすごいだろうな
2970	49:30	@User_d0753fd1	セコマも南下してるからな
2970	49:30	@User_b90ff19c	また
2973	49:33	@User_590a2335	デイリーはまだあるからｗ
2973	49:33	@User_75f1c92d	唐揚げ棒を食べた後の棒は武器になるから便利だよね
2973	49:33	@User_4f9b9e0a	チビ太のおでんはサークルKにしかないぜ！
2980	49:40	@User_476d8781	悪口言ってるのはしずくなんだよなぁw
2986	49:46	@User_e51d2f8a	立山サンダーバード
2992	49:52	@User_5bfd7e5f	しずくの結界ｎはどんな意味がww
2995	49:55	@User_d53ad33e	セイコーマートの案件狙ってる
2995	49:55	@User_75f1c92d	セコマに詳しすぎるAI
2996	49:56	@User_1544234b	セイコーマートは利用したら絶対ファンになる不思議なコンビニ
2998	49:58	@User_cd48a1db	デイリーまだあるｗｗ
2999	49:59	@User_8b14d2fb	ヤマザキYショップってどうですか？
3002	50:02	@User_3ea56962	そろそろサンクスを知らない世代も出てくるのかなぁ・・・
3007	50:07	@User_590a2335	ツンツンよりもコロナでしょ（
3009	50:09	@User_1dc07c4a	デイリーヤマザキはパン美味しいって聞くね
3011	50:11	@User_b9d58bb3	コンビニのアイスは美味しいよね
3013	50:13	@User_5723c464	広島県民に投げたw
3015	50:15	@User_2d4fb6d8	コンビニおでん、強盗があったときの店員側の最大の武器だったのに
3017	50:17	@User_b90ff19c	（ファミチキください）
3020	50:20	@User_955672e4	花火上がってるからちょっと外に出て見に行ってたわ
3020	50:20	@User_6c97afae	立山サンダーバード一回だけ行ったことありますよ！
3021	50:21	@User_cd48a1db	エブリワンとか知らんやろなあ
3022	50:22	@User_8f409f4f	ホットスパーを忘れていませんか？
3022	50:22	@User_d0753fd1	広島のポプラは死んだ
3024	50:24	@User_3ea56962	Lチキ派です
3025	50:25	@User_acb9786a	セブンの揚げ鶏すき
3027	50:27	@User_75f1c92d	春巻き派です
3032	50:32	@User_dfee965f	まいばすけっと
3032	50:32	@User_6c321aed	ミニストップはハロハロしか勝たん
